"Year, Month",UV_080m,WD_080m,Year,Month,Day,Hour,Min,Sec,Date_Time
2.01E+11,1.9,271,2008,1,3,11,40,0,2008/1/3 11:40:0
2.01E+11,1.5,277,2008,1,3,11,50,0,2008/1/3 11:50:0
2.01E+11,1.1,286,2008,1,3,12,0,0,2008/1/3 12:0:0
2.01E+11,0.8,302,2008,1,3,12,10,0,2008/1/3 12:10:0
2.01E+11,0.6,325,2008,1,3,12,20,0,2008/1/3 12:20:0
2.01E+11,0.5,354,2008,1,3,12,30,0,2008/1/3 12:30:0
2.01E+11,0.5,23,2008,1,3,12,40,0,2008/1/3 12:40:0
2.01E+11,0.7,45,2008,1,3,12,50,0,2008/1/3 12:50:0
2.01E+11,0.9,57,2008,1,3,13,0,0,2008/1/3 13:0:0
2.01E+11,1.1,61,2008,1,3,13,10,0,2008/1/3 13:10:0
2.01E+11,1.2,62,2008,1,3,13,20,0,2008/1/3 13:20:0
2.01E+11,1.3,62,2008,1,3,13,30,0,2008/1/3 13:30:0
2.01E+11,1.4,59,2008,1,3,13,40,0,2008/1/3 13:40:0
2.01E+11,1.5,57,2008,1,3,13,50,0,2008/1/3 13:50:0
2.01E+11,1.5,53,2008,1,3,14,0,0,2008/1/3 14:0:0
2.01E+11,1.4,49,2008,1,3,14,10,0,2008/1/3 14:10:0
2.01E+11,1.4,44,2008,1,3,14,20,0,2008/1/3 14:20:0
2.01E+11,1.3,40,2008,1,3,14,30,0,2008/1/3 14:30:0
2.01E+11,1.2,36,2008,1,3,14,40,0,2008/1/3 14:40:0
2.01E+11,1.1,32,2008,1,3,14,50,0,2008/1/3 14:50:0
2.01E+11,1,28,2008,1,3,15,0,0,2008/1/3 15:0:0
2.01E+11,0.9,25,2008,1,3,15,10,0,2008/1/3 15:10:0
2.01E+11,0.8,21,2008,1,3,15,20,0,2008/1/3 15:20:0
2.01E+11,0.8,17,2008,1,3,15,30,0,2008/1/3 15:30:0
2.01E+11,0.7,12,2008,1,3,15,40,0,2008/1/3 15:40:0
2.01E+11,0.6,7,2008,1,3,15,50,0,2008/1/3 15:50:0
2.01E+11,0.6,1,2008,1,3,16,0,0,2008/1/3 16:0:0
2.01E+11,0.5,354,2008,1,3,16,10,0,2008/1/3 16:10:0
2.01E+11,0.4,345,2008,1,3,16,20,0,2008/1/3 16:20:0
2.01E+11,0.4,333,2008,1,3,16,30,0,2008/1/3 16:30:0
2.01E+11,0.4,321,2008,1,3,16,40,0,2008/1/3 16:40:0
2.01E+11,0.4,310,2008,1,3,16,50,0,2008/1/3 16:50:0
2.01E+11,0.4,302,2008,1,3,17,0,0,2008/1/3 17:0:0
2.01E+11,0.4,296,2008,1,3,17,10,0,2008/1/3 17:10:0
2.01E+11,0.5,295,2008,1,3,17,20,0,2008/1/3 17:20:0
2.01E+11,0.4,298,2008,1,3,17,30,0,2008/1/3 17:30:0
2.01E+11,0.4,308,2008,1,3,17,40,0,2008/1/3 17:40:0
2.01E+11,0.4,327,2008,1,3,17,50,0,2008/1/3 17:50:0
2.01E+11,0.4,352,2008,1,3,18,0,0,2008/1/3 18:0:0
2.01E+11,0.5,16,2008,1,3,18,10,0,2008/1/3 18:10:0
2.01E+11,0.6,35,2008,1,3,18,20,0,2008/1/3 18:20:0
2.01E+11,0.8,49,2008,1,3,18,30,0,2008/1/3 18:30:0
2.01E+11,1,60,2008,1,3,18,40,0,2008/1/3 18:40:0
2.01E+11,1.1,67,2008,1,3,18,50,0,2008/1/3 18:50:0
2.01E+11,1.3,74,2008,1,3,19,0,0,2008/1/3 19:0:0
2.01E+11,1.5,79,2008,1,3,19,10,0,2008/1/3 19:10:0
2.01E+11,1.8,82,2008,1,3,19,20,0,2008/1/3 19:20:0
2.01E+11,2,83,2008,1,3,19,30,0,2008/1/3 19:30:0
2.01E+11,2.2,83,2008,1,3,19,40,0,2008/1/3 19:40:0
2.01E+11,2.3,82,2008,1,3,19,50,0,2008/1/3 19:50:0
2.01E+11,2.4,82,2008,1,3,20,0,0,2008/1/3 20:0:0
2.01E+11,2.5,82,2008,1,3,20,10,0,2008/1/3 20:10:0
2.01E+11,2.5,83,2008,1,3,20,20,0,2008/1/3 20:20:0
2.01E+11,2.5,84,2008,1,3,20,30,0,2008/1/3 20:30:0
2.01E+11,2.4,86,2008,1,3,20,40,0,2008/1/3 20:40:0
2.01E+11,2.2,89,2008,1,3,20,50,0,2008/1/3 20:50:0
2.01E+11,2,93,2008,1,3,21,0,0,2008/1/3 21:0:0
2.01E+11,1.6,99,2008,1,3,21,10,0,2008/1/3 21:10:0
2.01E+11,1.2,109,2008,1,3,21,20,0,2008/1/3 21:20:0
2.01E+11,0.9,126,2008,1,3,21,30,0,2008/1/3 21:30:0
2.01E+11,0.8,152,2008,1,3,21,40,0,2008/1/3 21:40:0
2.01E+11,0.8,181,2008,1,3,21,50,0,2008/1/3 21:50:0
2.01E+11,0.9,200,2008,1,3,22,0,0,2008/1/3 22:0:0
2.01E+11,1.1,213,2008,1,3,22,10,0,2008/1/3 22:10:0
2.01E+11,1.3,222,2008,1,3,22,20,0,2008/1/3 22:20:0
2.01E+11,1.6,228,2008,1,3,22,30,0,2008/1/3 22:30:0
2.01E+11,1.9,233,2008,1,3,22,40,0,2008/1/3 22:40:0
2.01E+11,2.2,236,2008,1,3,22,50,0,2008/1/3 22:50:0
2.01E+11,2.4,239,2008,1,3,23,0,0,2008/1/3 23:0:0
2.01E+11,2.7,240,2008,1,3,23,10,0,2008/1/3 23:10:0
2.01E+11,2.9,241,2008,1,3,23,20,0,2008/1/3 23:20:0
2.01E+11,3.1,242,2008,1,3,23,30,0,2008/1/3 23:30:0
2.01E+11,3.2,242,2008,1,3,23,40,0,2008/1/3 23:40:0
2.01E+11,3.3,242,2008,1,3,23,50,0,2008/1/3 23:50:0
2.01E+11,3.4,243,2008,1,4,0,0,0,2008/1/4 0:0:0
2.01E+11,3.5,243,2008,1,4,0,10,0,2008/1/4 0:10:0
2.01E+11,3.5,244,2008,1,4,0,20,0,2008/1/4 0:20:0
2.01E+11,3.6,243,2008,1,4,0,30,0,2008/1/4 0:30:0
2.01E+11,3.7,242,2008,1,4,0,40,0,2008/1/4 0:40:0
2.01E+11,3.9,242,2008,1,4,0,50,0,2008/1/4 0:50:0
2.01E+11,4.1,242,2008,1,4,1,0,0,2008/1/4 1:0:0
2.01E+11,4.3,243,2008,1,4,1,10,0,2008/1/4 1:10:0
2.01E+11,4.6,244,2008,1,4,1,20,0,2008/1/4 1:20:0
2.01E+11,4.8,245,2008,1,4,1,30,0,2008/1/4 1:30:0
2.01E+11,5,245,2008,1,4,1,40,0,2008/1/4 1:40:0
2.01E+11,5.2,245,2008,1,4,1,50,0,2008/1/4 1:50:0
2.01E+11,5.3,245,2008,1,4,2,0,0,2008/1/4 2:0:0
2.01E+11,5.5,245,2008,1,4,2,10,0,2008/1/4 2:10:0
2.01E+11,5.7,245,2008,1,4,2,20,0,2008/1/4 2:20:0
2.01E+11,5.8,245,2008,1,4,2,30,0,2008/1/4 2:30:0
2.01E+11,5.9,245,2008,1,4,2,40,0,2008/1/4 2:40:0
2.01E+11,6,245,2008,1,4,2,50,0,2008/1/4 2:50:0
2.01E+11,6.1,245,2008,1,4,3,0,0,2008/1/4 3:0:0
2.01E+11,6.1,245,2008,1,4,3,10,0,2008/1/4 3:10:0
2.01E+11,6.1,245,2008,1,4,3,20,0,2008/1/4 3:20:0
2.01E+11,6.2,245,2008,1,4,3,30,0,2008/1/4 3:30:0
2.01E+11,6.2,245,2008,1,4,3,40,0,2008/1/4 3:40:0
2.01E+11,6.2,244,2008,1,4,3,50,0,2008/1/4 3:50:0
2.01E+11,6.3,244,2008,1,4,4,0,0,2008/1/4 4:0:0
2.01E+11,6.3,244,2008,1,4,4,10,0,2008/1/4 4:10:0
2.01E+11,6.2,243,2008,1,4,4,20,0,2008/1/4 4:20:0
2.01E+11,6.1,242,2008,1,4,4,30,0,2008/1/4 4:30:0
2.01E+11,5.9,241,2008,1,4,4,40,0,2008/1/4 4:40:0
2.01E+11,5.7,241,2008,1,4,4,50,0,2008/1/4 4:50:0
2.01E+11,5.5,242,2008,1,4,5,0,0,2008/1/4 5:0:0
2.01E+11,5.2,243,2008,1,4,5,10,0,2008/1/4 5:10:0
2.01E+11,4.9,244,2008,1,4,5,20,0,2008/1/4 5:20:0
2.01E+11,4.6,244,2008,1,4,5,30,0,2008/1/4 5:30:0
2.01E+11,4.4,243,2008,1,4,5,40,0,2008/1/4 5:40:0
2.01E+11,4.3,243,2008,1,4,5,50,0,2008/1/4 5:50:0
2.01E+11,4.6,242,2008,1,4,6,0,0,2008/1/4 6:0:0
2.01E+11,5.2,242,2008,1,4,6,10,0,2008/1/4 6:10:0
2.01E+11,6,242,2008,1,4,6,20,0,2008/1/4 6:20:0
2.01E+11,7.1,242,2008,1,4,6,30,0,2008/1/4 6:30:0
2.01E+11,8.2,241,2008,1,4,6,40,0,2008/1/4 6:40:0
2.01E+11,9.5,241,2008,1,4,6,50,0,2008/1/4 6:50:0
2.01E+11,10.6,240,2008,1,4,7,0,0,2008/1/4 7:0:0
2.01E+11,11.4,240,2008,1,4,7,10,0,2008/1/4 7:10:0
2.01E+11,12,240,2008,1,4,7,20,0,2008/1/4 7:20:0
2.01E+11,12.2,240,2008,1,4,7,30,0,2008/1/4 7:30:0
2.01E+11,12,241,2008,1,4,7,40,0,2008/1/4 7:40:0
2.01E+11,11.5,241,2008,1,4,7,50,0,2008/1/4 7:50:0
2.01E+11,11,242,2008,1,4,8,0,0,2008/1/4 8:0:0
2.01E+11,10.6,243,2008,1,4,8,10,0,2008/1/4 8:10:0
2.01E+11,10.3,244,2008,1,4,8,20,0,2008/1/4 8:20:0
2.01E+11,10.1,245,2008,1,4,8,30,0,2008/1/4 8:30:0
2.01E+11,10.1,246,2008,1,4,8,40,0,2008/1/4 8:40:0
2.01E+11,10,246,2008,1,4,8,50,0,2008/1/4 8:50:0
2.01E+11,10,247,2008,1,4,9,0,0,2008/1/4 9:0:0
2.01E+11,9.9,248,2008,1,4,9,10,0,2008/1/4 9:10:0
2.01E+11,9.9,249,2008,1,4,9,20,0,2008/1/4 9:20:0
2.01E+11,9.8,250,2008,1,4,9,30,0,2008/1/4 9:30:0
2.01E+11,9.6,250,2008,1,4,9,40,0,2008/1/4 9:40:0
2.01E+11,9.5,252,2008,1,4,9,50,0,2008/1/4 9:50:0
2.01E+11,9.1,254,2008,1,4,10,0,0,2008/1/4 10:0:0
2.01E+11,8.8,255,2008,1,4,10,10,0,2008/1/4 10:10:0
2.01E+11,8.5,257,2008,1,4,10,20,0,2008/1/4 10:20:0
2.01E+11,8.3,259,2008,1,4,10,30,0,2008/1/4 10:30:0
2.01E+11,8.2,259,2008,1,4,10,40,0,2008/1/4 10:40:0
2.01E+11,8.3,259,2008,1,4,10,50,0,2008/1/4 10:50:0
2.01E+11,8.7,258,2008,1,4,11,0,0,2008/1/4 11:0:0
2.01E+11,9.2,257,2008,1,4,11,10,0,2008/1/4 11:10:0
2.01E+11,9.5,256,2008,1,4,11,20,0,2008/1/4 11:20:0
2.01E+11,9.7,256,2008,1,4,11,30,0,2008/1/4 11:30:0
2.01E+11,10,255,2008,1,4,11,40,0,2008/1/4 11:40:0
2.01E+11,10.8,256,2008,1,4,11,50,0,2008/1/4 11:50:0
2.01E+11,11,257,2008,1,4,12,0,0,2008/1/4 12:0:0
2.01E+11,11.2,258,2008,1,4,12,10,0,2008/1/4 12:10:0
2.01E+11,11.6,257,2008,1,4,12,20,0,2008/1/4 12:20:0
2.01E+11,10.9,258,2008,1,4,12,30,0,2008/1/4 12:30:0
2.01E+11,10.9,259,2008,1,4,12,40,0,2008/1/4 12:40:0
2.01E+11,11.5,262,2008,1,4,12,50,0,2008/1/4 12:50:0
2.01E+11,11.9,261,2008,1,4,13,0,0,2008/1/4 13:0:0
2.01E+11,11,260,2008,1,4,13,10,0,2008/1/4 13:10:0
2.01E+11,9.8,260,2008,1,4,13,20,0,2008/1/4 13:20:0
2.01E+11,9.4,261,2008,1,4,13,30,0,2008/1/4 13:30:0
2.01E+11,9.3,260,2008,1,4,13,40,0,2008/1/4 13:40:0
2.01E+11,9.2,259,2008,1,4,13,50,0,2008/1/4 13:50:0
2.01E+11,9.2,258,2008,1,4,14,0,0,2008/1/4 14:0:0
2.01E+11,9.3,257,2008,1,4,14,10,0,2008/1/4 14:10:0
2.01E+11,9.4,257,2008,1,4,14,20,0,2008/1/4 14:20:0
2.01E+11,9.6,257,2008,1,4,14,30,0,2008/1/4 14:30:0
2.01E+11,9.4,257,2008,1,4,14,40,0,2008/1/4 14:40:0
2.01E+11,8.7,255,2008,1,4,14,50,0,2008/1/4 14:50:0
2.01E+11,7.9,253,2008,1,4,15,0,0,2008/1/4 15:0:0
2.01E+11,7.1,251,2008,1,4,15,10,0,2008/1/4 15:10:0
2.01E+11,6.6,252,2008,1,4,15,20,0,2008/1/4 15:20:0
2.01E+11,6.2,254,2008,1,4,15,30,0,2008/1/4 15:30:0
2.01E+11,6,255,2008,1,4,15,40,0,2008/1/4 15:40:0
2.01E+11,5.7,256,2008,1,4,15,50,0,2008/1/4 15:50:0
2.01E+11,5.6,256,2008,1,4,16,0,0,2008/1/4 16:0:0
2.01E+11,5.4,257,2008,1,4,16,10,0,2008/1/4 16:10:0
2.01E+11,5.4,257,2008,1,4,16,20,0,2008/1/4 16:20:0
2.01E+11,5.4,258,2008,1,4,16,30,0,2008/1/4 16:30:0
2.01E+11,5.4,258,2008,1,4,16,40,0,2008/1/4 16:40:0
2.01E+11,5.4,258,2008,1,4,16,50,0,2008/1/4 16:50:0
2.01E+11,5.4,258,2008,1,4,17,0,0,2008/1/4 17:0:0
2.01E+11,5.5,257,2008,1,4,17,10,0,2008/1/4 17:10:0
2.01E+11,5.5,257,2008,1,4,17,20,0,2008/1/4 17:20:0
2.01E+11,5.6,257,2008,1,4,17,30,0,2008/1/4 17:30:0
2.01E+11,5.6,257,2008,1,4,17,40,0,2008/1/4 17:40:0
2.01E+11,5.8,257,2008,1,4,17,50,0,2008/1/4 17:50:0
2.01E+11,5.9,258,2008,1,4,18,0,0,2008/1/4 18:0:0
2.01E+11,6.1,258,2008,1,4,18,10,0,2008/1/4 18:10:0
2.01E+11,6,259,2008,1,4,18,20,0,2008/1/4 18:20:0
2.01E+11,5.8,259,2008,1,4,18,30,0,2008/1/4 18:30:0
2.01E+11,5.4,259,2008,1,4,18,40,0,2008/1/4 18:40:0
2.01E+11,4.9,258,2008,1,4,18,50,0,2008/1/4 18:50:0
2.01E+11,4.4,257,2008,1,4,19,0,0,2008/1/4 19:0:0
2.01E+11,3.9,257,2008,1,4,19,10,0,2008/1/4 19:10:0
2.01E+11,3.5,257,2008,1,4,19,20,0,2008/1/4 19:20:0
2.01E+11,3.2,257,2008,1,4,19,30,0,2008/1/4 19:30:0
2.01E+11,3.1,256,2008,1,4,19,40,0,2008/1/4 19:40:0
2.01E+11,3.1,254,2008,1,4,19,50,0,2008/1/4 19:50:0
2.01E+11,3.3,252,2008,1,4,20,0,0,2008/1/4 20:0:0
2.01E+11,3.6,250,2008,1,4,20,10,0,2008/1/4 20:10:0
2.01E+11,3.9,248,2008,1,4,20,20,0,2008/1/4 20:20:0
2.01E+11,4.2,247,2008,1,4,20,30,0,2008/1/4 20:30:0
2.01E+11,4.6,246,2008,1,4,20,40,0,2008/1/4 20:40:0
2.01E+11,4.9,246,2008,1,4,20,50,0,2008/1/4 20:50:0
2.01E+11,5.2,245,2008,1,4,21,0,0,2008/1/4 21:0:0
2.01E+11,5.5,245,2008,1,4,21,10,0,2008/1/4 21:10:0
2.01E+11,5.8,244,2008,1,4,21,20,0,2008/1/4 21:20:0
2.01E+11,5.9,243,2008,1,4,21,30,0,2008/1/4 21:30:0
2.01E+11,6,243,2008,1,4,21,40,0,2008/1/4 21:40:0
2.01E+11,6.1,242,2008,1,4,21,50,0,2008/1/4 21:50:0
2.01E+11,6.1,241,2008,1,4,22,0,0,2008/1/4 22:0:0
2.01E+11,6,240,2008,1,4,22,10,0,2008/1/4 22:10:0
2.01E+11,5.9,240,2008,1,4,22,20,0,2008/1/4 22:20:0
2.01E+11,5.7,241,2008,1,4,22,30,0,2008/1/4 22:30:0
2.01E+11,5.6,243,2008,1,4,22,40,0,2008/1/4 22:40:0
2.01E+11,5.4,244,2008,1,4,22,50,0,2008/1/4 22:50:0
2.01E+11,5.2,245,2008,1,4,23,0,0,2008/1/4 23:0:0
2.01E+11,5.1,246,2008,1,4,23,10,0,2008/1/4 23:10:0
2.01E+11,5,246,2008,1,4,23,20,0,2008/1/4 23:20:0
2.01E+11,5,246,2008,1,4,23,30,0,2008/1/4 23:30:0
2.01E+11,5,246,2008,1,4,23,40,0,2008/1/4 23:40:0
2.01E+11,5,246,2008,1,4,23,50,0,2008/1/4 23:50:0
2.01E+11,4.8,247,2008,1,5,0,0,0,2008/1/5 0:0:0
2.01E+11,4.2,250,2008,1,5,0,10,0,2008/1/5 0:10:0
2.01E+11,3.1,257,2008,1,5,0,20,0,2008/1/5 0:20:0
2.01E+11,1.6,280,2008,1,5,0,30,0,2008/1/5 0:30:0
2.01E+11,1.2,349,2008,1,5,0,40,0,2008/1/5 0:40:0
2.01E+11,1.8,20,2008,1,5,0,50,0,2008/1/5 0:50:0
2.01E+11,2.1,25,2008,1,5,1,0,0,2008/1/5 1:0:0
2.01E+11,2,23,2008,1,5,1,10,0,2008/1/5 1:10:0
2.01E+11,1.9,21,2008,1,5,1,20,0,2008/1/5 1:20:0
2.01E+11,1.7,23,2008,1,5,1,30,0,2008/1/5 1:30:0
2.01E+11,1.5,26,2008,1,5,1,40,0,2008/1/5 1:40:0
2.01E+11,1.1,27,2008,1,5,1,50,0,2008/1/5 1:50:0
2.01E+11,0.6,20,2008,1,5,2,0,0,2008/1/5 2:0:0
2.01E+11,0.3,267,2008,1,5,2,10,0,2008/1/5 2:10:0
2.01E+11,1.1,234,2008,1,5,2,20,0,2008/1/5 2:20:0
2.01E+11,1.8,231,2008,1,5,2,30,0,2008/1/5 2:30:0
2.01E+11,2.2,234,2008,1,5,2,40,0,2008/1/5 2:40:0
2.01E+11,2.2,241,2008,1,5,2,50,0,2008/1/5 2:50:0
2.01E+11,2.2,256,2008,1,5,3,0,0,2008/1/5 3:0:0
2.01E+11,2.3,272,2008,1,5,3,10,0,2008/1/5 3:10:0
2.01E+11,2.5,284,2008,1,5,3,20,0,2008/1/5 3:20:0
2.01E+11,2.7,295,2008,1,5,3,30,0,2008/1/5 3:30:0
2.01E+11,2.7,305,2008,1,5,3,40,0,2008/1/5 3:40:0
2.01E+11,2.7,316,2008,1,5,3,50,0,2008/1/5 3:50:0
2.01E+11,2.7,328,2008,1,5,4,0,0,2008/1/5 4:0:0
2.01E+11,2.8,338,2008,1,5,4,10,0,2008/1/5 4:10:0
2.01E+11,2.9,346,2008,1,5,4,20,0,2008/1/5 4:20:0
2.01E+11,3,351,2008,1,5,4,30,0,2008/1/5 4:30:0
2.01E+11,2.9,354,2008,1,5,4,40,0,2008/1/5 4:40:0
2.01E+11,2.7,354,2008,1,5,4,50,0,2008/1/5 4:50:0
2.01E+11,2.5,352,2008,1,5,5,0,0,2008/1/5 5:0:0
2.01E+11,2.3,346,2008,1,5,5,10,0,2008/1/5 5:10:0
2.01E+11,2.2,336,2008,1,5,5,20,0,2008/1/5 5:20:0
2.01E+11,2.2,325,2008,1,5,5,30,0,2008/1/5 5:30:0
2.01E+11,2.3,313,2008,1,5,5,40,0,2008/1/5 5:40:0
2.01E+11,2.6,304,2008,1,5,5,50,0,2008/1/5 5:50:0
2.01E+11,2.9,301,2008,1,5,6,0,0,2008/1/5 6:0:0
2.01E+11,3,301,2008,1,5,6,10,0,2008/1/5 6:10:0
2.01E+11,3,301,2008,1,5,6,20,0,2008/1/5 6:20:0
2.01E+11,2.9,302,2008,1,5,6,30,0,2008/1/5 6:30:0
2.01E+11,2.6,306,2008,1,5,6,40,0,2008/1/5 6:40:0
2.01E+11,2.4,311,2008,1,5,6,50,0,2008/1/5 6:50:0
2.01E+11,2.3,315,2008,1,5,7,0,0,2008/1/5 7:0:0
2.01E+11,2,317,2008,1,5,7,10,0,2008/1/5 7:10:0
2.01E+11,1.7,318,2008,1,5,7,20,0,2008/1/5 7:20:0
2.01E+11,1.5,329,2008,1,5,7,30,0,2008/1/5 7:30:0
2.01E+11,1.2,353,2008,1,5,7,40,0,2008/1/5 7:40:0
2.01E+11,1,17,2008,1,5,7,50,0,2008/1/5 7:50:0
2.01E+11,1.2,13,2008,1,5,8,0,0,2008/1/5 8:0:0
2.01E+11,1.5,353,2008,1,5,8,10,0,2008/1/5 8:10:0
2.01E+11,1.6,320,2008,1,5,8,20,0,2008/1/5 8:20:0
2.01E+11,2.5,274,2008,1,5,8,30,0,2008/1/5 8:30:0
2.01E+11,3.9,260,2008,1,5,8,40,0,2008/1/5 8:40:0
2.01E+11,4.6,258,2008,1,5,8,50,0,2008/1/5 8:50:0
2.01E+11,4.9,257,2008,1,5,9,0,0,2008/1/5 9:0:0
2.01E+11,5.2,252,2008,1,5,9,10,0,2008/1/5 9:10:0
2.01E+11,5.8,253,2008,1,5,9,20,0,2008/1/5 9:20:0
2.01E+11,6,256,2008,1,5,9,30,0,2008/1/5 9:30:0
2.01E+11,6.4,258,2008,1,5,9,40,0,2008/1/5 9:40:0
2.01E+11,7,258,2008,1,5,9,50,0,2008/1/5 9:50:0
2.01E+11,7.7,254,2008,1,5,10,0,0,2008/1/5 10:0:0
2.01E+11,7.9,250,2008,1,5,10,10,0,2008/1/5 10:10:0
2.01E+11,7.4,248,2008,1,5,10,20,0,2008/1/5 10:20:0
2.01E+11,7.1,249,2008,1,5,10,30,0,2008/1/5 10:30:0
2.01E+11,7.5,249,2008,1,5,10,40,0,2008/1/5 10:40:0
2.01E+11,8.2,248,2008,1,5,10,50,0,2008/1/5 10:50:0
2.01E+11,9,247,2008,1,5,11,0,0,2008/1/5 11:0:0
2.01E+11,9.8,246,2008,1,5,11,10,0,2008/1/5 11:10:0
2.01E+11,10.5,246,2008,1,5,11,20,0,2008/1/5 11:20:0
2.01E+11,11.3,245,2008,1,5,11,30,0,2008/1/5 11:30:0
2.01E+11,11.8,245,2008,1,5,11,40,0,2008/1/5 11:40:0
2.01E+11,12.2,245,2008,1,5,11,50,0,2008/1/5 11:50:0
2.01E+11,12.4,244,2008,1,5,12,0,0,2008/1/5 12:0:0
2.01E+11,12.5,244,2008,1,5,12,10,0,2008/1/5 12:10:0
2.01E+11,12.6,243,2008,1,5,12,20,0,2008/1/5 12:20:0
2.01E+11,12.9,243,2008,1,5,12,30,0,2008/1/5 12:30:0
2.01E+11,13.2,242,2008,1,5,12,40,0,2008/1/5 12:40:0
2.01E+11,13.5,241,2008,1,5,12,50,0,2008/1/5 12:50:0
2.01E+11,13.8,241,2008,1,5,13,0,0,2008/1/5 13:0:0
2.01E+11,13.9,241,2008,1,5,13,10,0,2008/1/5 13:10:0
2.01E+11,13.9,240,2008,1,5,13,20,0,2008/1/5 13:20:0
2.01E+11,13.8,240,2008,1,5,13,30,0,2008/1/5 13:30:0
2.01E+11,13.6,241,2008,1,5,13,40,0,2008/1/5 13:40:0
2.01E+11,13.4,241,2008,1,5,13,50,0,2008/1/5 13:50:0
2.01E+11,13.2,241,2008,1,5,14,0,0,2008/1/5 14:0:0
2.01E+11,13,242,2008,1,5,14,10,0,2008/1/5 14:10:0
2.01E+11,12.9,243,2008,1,5,14,20,0,2008/1/5 14:20:0
2.01E+11,12.8,244,2008,1,5,14,30,0,2008/1/5 14:30:0
2.01E+11,12.9,245,2008,1,5,14,40,0,2008/1/5 14:40:0
2.01E+11,13,246,2008,1,5,14,50,0,2008/1/5 14:50:0
2.01E+11,13.2,246,2008,1,5,15,0,0,2008/1/5 15:0:0
2.01E+11,13.4,245,2008,1,5,15,10,0,2008/1/5 15:10:0
2.01E+11,13.6,244,2008,1,5,15,20,0,2008/1/5 15:20:0
2.01E+11,13.9,244,2008,1,5,15,30,0,2008/1/5 15:30:0
2.01E+11,14.1,243,2008,1,5,15,40,0,2008/1/5 15:40:0
2.01E+11,14.3,243,2008,1,5,15,50,0,2008/1/5 15:50:0
2.01E+11,14.4,243,2008,1,5,16,0,0,2008/1/5 16:0:0
2.01E+11,14.6,243,2008,1,5,16,10,0,2008/1/5 16:10:0
2.01E+11,14.6,243,2008,1,5,16,20,0,2008/1/5 16:20:0
2.01E+11,14.7,243,2008,1,5,16,30,0,2008/1/5 16:30:0
2.01E+11,14.8,242,2008,1,5,16,40,0,2008/1/5 16:40:0
2.01E+11,14.9,242,2008,1,5,16,50,0,2008/1/5 16:50:0
2.01E+11,15,242,2008,1,5,17,0,0,2008/1/5 17:0:0
2.01E+11,15.2,241,2008,1,5,17,10,0,2008/1/5 17:10:0
2.01E+11,15.4,241,2008,1,5,17,20,0,2008/1/5 17:20:0
2.01E+11,15.6,241,2008,1,5,17,30,0,2008/1/5 17:30:0
2.01E+11,15.8,242,2008,1,5,17,40,0,2008/1/5 17:40:0
2.01E+11,15.9,242,2008,1,5,17,50,0,2008/1/5 17:50:0
2.01E+11,16.1,242,2008,1,5,18,0,0,2008/1/5 18:0:0
2.01E+11,16.3,243,2008,1,5,18,10,0,2008/1/5 18:10:0
2.01E+11,16.4,243,2008,1,5,18,20,0,2008/1/5 18:20:0
2.01E+11,16.4,243,2008,1,5,18,30,0,2008/1/5 18:30:0
2.01E+11,16.5,243,2008,1,5,18,40,0,2008/1/5 18:40:0
2.01E+11,16.5,243,2008,1,5,18,50,0,2008/1/5 18:50:0
2.01E+11,16.5,243,2008,1,5,19,0,0,2008/1/5 19:0:0
2.01E+11,16.6,243,2008,1,5,19,10,0,2008/1/5 19:10:0
2.01E+11,16.7,243,2008,1,5,19,20,0,2008/1/5 19:20:0
2.01E+11,16.7,243,2008,1,5,19,30,0,2008/1/5 19:30:0
2.01E+11,16.8,243,2008,1,5,19,40,0,2008/1/5 19:40:0
2.01E+11,16.7,243,2008,1,5,19,50,0,2008/1/5 19:50:0
2.01E+11,16.6,244,2008,1,5,20,0,0,2008/1/5 20:0:0
2.01E+11,16.6,244,2008,1,5,20,10,0,2008/1/5 20:10:0
2.01E+11,16.5,244,2008,1,5,20,20,0,2008/1/5 20:20:0
2.01E+11,16.5,245,2008,1,5,20,30,0,2008/1/5 20:30:0
2.01E+11,16.5,244,2008,1,5,20,40,0,2008/1/5 20:40:0
2.01E+11,16.5,245,2008,1,5,20,50,0,2008/1/5 20:50:0
2.01E+11,16.5,245,2008,1,5,21,0,0,2008/1/5 21:0:0
2.01E+11,16.5,245,2008,1,5,21,10,0,2008/1/5 21:10:0
2.01E+11,16.6,244,2008,1,5,21,20,0,2008/1/5 21:20:0
2.01E+11,16.6,244,2008,1,5,21,30,0,2008/1/5 21:30:0
2.01E+11,16.8,244,2008,1,5,21,40,0,2008/1/5 21:40:0
2.01E+11,16.9,244,2008,1,5,21,50,0,2008/1/5 21:50:0
2.01E+11,16.9,244,2008,1,5,22,0,0,2008/1/5 22:0:0
2.01E+11,16.9,244,2008,1,5,22,10,0,2008/1/5 22:10:0
2.01E+11,16.8,244,2008,1,5,22,20,0,2008/1/5 22:20:0
2.01E+11,16.7,244,2008,1,5,22,30,0,2008/1/5 22:30:0
2.01E+11,16.5,244,2008,1,5,22,40,0,2008/1/5 22:40:0
2.01E+11,16.3,244,2008,1,5,22,50,0,2008/1/5 22:50:0
2.01E+11,16,244,2008,1,5,23,0,0,2008/1/5 23:0:0
2.01E+11,15.7,245,2008,1,5,23,10,0,2008/1/5 23:10:0
2.01E+11,15.5,245,2008,1,5,23,20,0,2008/1/5 23:20:0
